"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13"
"117" "59" "phy" "2e+05" "100" "1e-08" "1" "22" "20" "2" "5" "0.909090909090909" "0.8" "25"
"118" "59" "tsh" "2e+05" "100" "1e-08" "1" "12" "0" "12" "25" "0" "0" "25"
"119" "60" "phy" "2e+05" "100" "1e-08" "1" "23" "19" "4" "6" "0.826086956521739" "0.76" "25"
"120" "60" "tsh" "2e+05" "100" "1e-08" "1" "8" "0" "8" "25" "0" "0" "25"
"121" "61" "phy" "2e+05" "100" "1e-08" "1" "24" "21" "3" "3" "0.875" "0.875" "24"
"122" "61" "tsh" "2e+05" "100" "1e-08" "1" "10" "1" "9" "23" "0.1" "0.0416666666666667" "24"
"123" "62" "phy" "2e+05" "100" "1e-08" "1" "28" "27" "1" "7" "0.964285714285714" "0.794117647058823" "34"
"124" "62" "tsh" "2e+05" "100" "1e-08" "1" "14" "0" "14" "34" "0" "0" "34"
"125" "63" "phy" "2e+05" "100" "1e-08" "1" "22" "20" "2" "7" "0.909090909090909" "0.740740740740741" "27"
"126" "63" "tsh" "2e+05" "100" "1e-08" "1" "7" "2" "5" "25" "0.285714285714286" "0.0740740740740741" "27"
"127" "64" "phy" "2e+05" "100" "1e-08" "1" "39" "20" "19" "4" "0.512820512820513" "0.833333333333333" "24"
"128" "64" "tsh" "2e+05" "100" "1e-08" "1" "13" "1" "12" "23" "0.0769230769230769" "0.0416666666666667" "24"
"129" "65" "phy" "2e+05" "100" "1e-08" "1" "34" "30" "4" "4" "0.882352941176471" "0.882352941176471" "34"
"130" "65" "tsh" "2e+05" "100" "1e-08" "1" "6" "1" "5" "33" "0.166666666666667" "0.0294117647058824" "34"
"131" "66" "phy" "2e+05" "100" "1e-08" "1" "27" "23" "4" "7" "0.851851851851852" "0.766666666666667" "30"
"132" "66" "tsh" "2e+05" "100" "1e-08" "1" "13" "0" "13" "30" "0" "0" "30"
"133" "67" "phy" "2e+05" "100" "1e-08" "1" "26" "23" "3" "2" "0.884615384615385" "0.92" "25"
"134" "67" "tsh" "2e+05" "100" "1e-08" "1" "2" "0" "2" "25" "0" "0" "25"
"135" "68" "phy" "2e+05" "100" "1e-08" "1" "29" "28" "1" "5" "0.96551724137931" "0.848484848484849" "33"
"136" "68" "tsh" "2e+05" "100" "1e-08" "1" "16" "2" "14" "31" "0.125" "0.0606060606060606" "33"
"137" "69" "phy" "2e+05" "100" "1e-08" "1" "26" "24" "2" "1" "0.923076923076923" "0.96" "25"
"138" "69" "tsh" "2e+05" "100" "1e-08" "1" "12" "0" "12" "25" "0" "0" "25"
"139" "70" "phy" "2e+05" "100" "1e-08" "1" "28" "24" "4" "2" "0.857142857142857" "0.923076923076923" "26"
"140" "70" "tsh" "2e+05" "100" "1e-08" "1" "14" "0" "14" "26" "0" "0" "26"
"141" "71" "phy" "2e+05" "100" "1e-08" "1" "33" "23" "10" "5" "0.696969696969697" "0.821428571428571" "28"
"142" "71" "tsh" "2e+05" "100" "1e-08" "1" "13" "0" "13" "28" "0" "0" "28"
"143" "72" "phy" "2e+05" "100" "1e-08" "1" "19" "16" "3" "5" "0.842105263157895" "0.761904761904762" "21"
"144" "72" "tsh" "2e+05" "100" "1e-08" "1" "14" "0" "14" "21" "0" "0" "21"
"145" "73" "phy" "2e+05" "100" "1e-08" "1" "22" "19" "3" "7" "0.863636363636364" "0.730769230769231" "26"
"146" "73" "tsh" "2e+05" "100" "1e-08" "1" "5" "0" "5" "26" "0" "0" "26"
"147" "74" "phy" "2e+05" "100" "1e-08" "1" "51" "26" "25" "7" "0.509803921568627" "0.787878787878788" "33"
"148" "74" "tsh" "2e+05" "100" "1e-08" "1" "9" "3" "6" "30" "0.333333333333333" "0.0909090909090909" "33"
"149" "75" "phy" "2e+05" "100" "1e-08" "1" "29" "26" "3" "4" "0.896551724137931" "0.866666666666667" "30"
"150" "75" "tsh" "2e+05" "100" "1e-08" "1" "10" "2" "8" "28" "0.2" "0.0666666666666667" "30"
"151" "76" "phy" "2e+05" "100" "1e-08" "1" "25" "21" "4" "6" "0.84" "0.777777777777778" "27"
"152" "76" "tsh" "2e+05" "100" "1e-08" "1" "11" "1" "10" "26" "0.0909090909090909" "0.037037037037037" "27"
"153" "77" "phy" "2e+05" "100" "1e-08" "1" "29" "18" "11" "4" "0.620689655172414" "0.818181818181818" "22"
"154" "77" "tsh" "2e+05" "100" "1e-08" "1" "6" "0" "6" "22" "0" "0" "22"
"155" "78" "phy" "2e+05" "100" "1e-08" "1" "28" "27" "1" "4" "0.964285714285714" "0.870967741935484" "31"
"156" "78" "tsh" "2e+05" "100" "1e-08" "1" "7" "1" "6" "30" "0.142857142857143" "0.032258064516129" "31"
"157" "79" "phy" "2e+05" "100" "1e-08" "1" "18" "18" "0" "3" "1" "0.857142857142857" "21"
"158" "79" "tsh" "2e+05" "100" "1e-08" "1" "4" "1" "3" "20" "0.25" "0.0476190476190476" "21"
"159" "80" "phy" "2e+05" "100" "1e-08" "1" "31" "23" "8" "4" "0.741935483870968" "0.851851851851852" "27"
"160" "80" "tsh" "2e+05" "100" "1e-08" "1" "14" "1" "13" "26" "0.0714285714285714" "0.037037037037037" "27"
"161" "81" "phy" "2e+05" "100" "1e-08" "1" "29" "25" "4" "5" "0.862068965517241" "0.833333333333333" "30"
"162" "81" "tsh" "2e+05" "100" "1e-08" "1" "6" "0" "6" "30" "0" "0" "30"
"163" "82" "phy" "2e+05" "100" "1e-08" "1" "23" "19" "4" "3" "0.826086956521739" "0.863636363636364" "22"
"164" "82" "tsh" "2e+05" "100" "1e-08" "1" "5" "0" "5" "22" "0" "0" "22"
"165" "83" "phy" "2e+05" "100" "1e-08" "1" "24" "21" "3" "6" "0.875" "0.777777777777778" "27"
"166" "83" "tsh" "2e+05" "100" "1e-08" "1" "6" "2" "4" "25" "0.333333333333333" "0.0740740740740741" "27"
"167" "84" "phy" "2e+05" "100" "1e-08" "1" "30" "26" "4" "4" "0.866666666666667" "0.866666666666667" "30"
"168" "84" "tsh" "2e+05" "100" "1e-08" "1" "13" "2" "11" "28" "0.153846153846154" "0.0666666666666667" "30"
"169" "85" "phy" "2e+05" "100" "1e-08" "1" "33" "28" "5" "4" "0.848484848484849" "0.875" "32"
"170" "85" "tsh" "2e+05" "100" "1e-08" "1" "4" "0" "4" "32" "0" "0" "32"
"171" "86" "phy" "2e+05" "100" "1e-08" "1" "28" "24" "4" "5" "0.857142857142857" "0.827586206896552" "29"
"172" "86" "tsh" "2e+05" "100" "1e-08" "1" "7" "0" "7" "29" "0" "0" "29"
"173" "87" "phy" "2e+05" "100" "1e-08" "1" "19" "15" "4" "4" "0.789473684210526" "0.789473684210526" "19"
"174" "87" "tsh" "2e+05" "100" "1e-08" "1" "7" "2" "5" "17" "0.285714285714286" "0.105263157894737" "19"
"175" "88" "phy" "2e+05" "100" "1e-08" "1" "21" "18" "3" "6" "0.857142857142857" "0.75" "24"
"176" "88" "tsh" "2e+05" "100" "1e-08" "1" "17" "1" "16" "23" "0.0588235294117647" "0.0416666666666667" "24"
"177" "89" "phy" "2e+05" "100" "1e-08" "1" "24" "21" "3" "3" "0.875" "0.875" "24"
"178" "89" "tsh" "2e+05" "100" "1e-08" "1" "12" "2" "10" "22" "0.166666666666667" "0.0833333333333333" "24"
"179" "90" "phy" "2e+05" "100" "1e-08" "1" "28" "22" "6" "6" "0.785714285714286" "0.785714285714286" "28"
"180" "90" "tsh" "2e+05" "100" "1e-08" "1" "8" "0" "8" "28" "0" "0" "28"
"181" "91" "phy" "2e+05" "100" "1e-08" "1" "23" "20" "3" "7" "0.869565217391304" "0.740740740740741" "27"
"182" "91" "tsh" "2e+05" "100" "1e-08" "1" "11" "1" "10" "26" "0.0909090909090909" "0.037037037037037" "27"
"183" "92" "phy" "2e+05" "100" "1e-08" "1" "23" "20" "3" "8" "0.869565217391304" "0.714285714285714" "28"
"184" "92" "tsh" "2e+05" "100" "1e-08" "1" "15" "1" "14" "27" "0.0666666666666667" "0.0357142857142857" "28"
"185" "93" "phy" "2e+05" "100" "1e-08" "1" "28" "20" "8" "4" "0.714285714285714" "0.833333333333333" "24"
"186" "93" "tsh" "2e+05" "100" "1e-08" "1" "16" "3" "13" "21" "0.1875" "0.125" "24"
"187" "94" "phy" "2e+05" "100" "1e-08" "1" "21" "21" "0" "6" "1" "0.777777777777778" "27"
"188" "94" "tsh" "2e+05" "100" "1e-08" "1" "4" "1" "3" "26" "0.25" "0.037037037037037" "27"
"189" "95" "phy" "2e+05" "100" "1e-08" "1" "23" "20" "3" "3" "0.869565217391304" "0.869565217391304" "23"
"190" "95" "tsh" "2e+05" "100" "1e-08" "1" "8" "0" "8" "23" "0" "0" "23"
"191" "96" "phy" "2e+05" "100" "1e-08" "1" "22" "21" "1" "4" "0.954545454545455" "0.84" "25"
"192" "96" "tsh" "2e+05" "100" "1e-08" "1" "10" "0" "10" "25" "0" "0" "25"
"193" "97" "phy" "2e+05" "100" "1e-08" "1" "35" "22" "13" "4" "0.628571428571429" "0.846153846153846" "26"
"194" "97" "tsh" "2e+05" "100" "1e-08" "1" "9" "1" "8" "25" "0.111111111111111" "0.0384615384615385" "26"
"195" "98" "phy" "2e+05" "100" "1e-08" "1" "30" "29" "1" "9" "0.966666666666667" "0.763157894736842" "38"
"196" "98" "tsh" "2e+05" "100" "1e-08" "1" "4" "0" "4" "38" "0" "0" "38"
"197" "99" "phy" "2e+05" "100" "1e-08" "1" "22" "22" "0" "4" "1" "0.846153846153846" "26"
"198" "99" "tsh" "2e+05" "100" "1e-08" "1" "11" "1" "10" "25" "0.0909090909090909" "0.0384615384615385" "26"
"199" "100" "phy" "2e+05" "100" "1e-08" "1" "23" "18" "5" "3" "0.782608695652174" "0.857142857142857" "21"
"200" "100" "tsh" "2e+05" "100" "1e-08" "1" "21" "3" "18" "18" "0.142857142857143" "0.142857142857143" "21"
"201" "1" "phy" "2e+05" "100" "1e-08" "10" "47" "26" "21" "35" "0.553191489361702" "0.426229508196721" "61"
"202" "1" "tsh" "2e+05" "100" "1e-08" "10" "12" "1" "11" "60" "0.0833333333333333" "0.0163934426229508" "61"
"203" "2" "phy" "2e+05" "100" "1e-08" "10" "94" "61" "33" "15" "0.648936170212766" "0.802631578947368" "76"
"204" "2" "tsh" "2e+05" "100" "1e-08" "10" "11" "0" "11" "76" "0" "0" "76"
"205" "3" "phy" "2e+05" "100" "1e-08" "10" "74" "57" "17" "13" "0.77027027027027" "0.814285714285714" "70"
"206" "3" "tsh" "2e+05" "100" "1e-08" "10" "14" "10" "4" "60" "0.714285714285714" "0.142857142857143" "70"
"207" "4" "phy" "2e+05" "100" "1e-08" "10" "92" "80" "12" "19" "0.869565217391304" "0.808080808080808" "99"
"208" "4" "tsh" "2e+05" "100" "1e-08" "10" "39" "18" "21" "81" "0.461538461538462" "0.181818181818182" "99"
"209" "5" "phy" "2e+05" "100" "1e-08" "10" "88" "77" "11" "16" "0.875" "0.827956989247312" "93"
"210" "5" "tsh" "2e+05" "100" "1e-08" "10" "10" "1" "9" "92" "0.1" "0.010752688172043" "93"
"211" "6" "phy" "2e+05" "100" "1e-08" "10" "48" "47" "1" "35" "0.979166666666667" "0.573170731707317" "82"
"212" "6" "tsh" "2e+05" "100" "1e-08" "10" "6" "0" "6" "82" "0" "0" "82"
"213" "7" "phy" "2e+05" "100" "1e-08" "10" "59" "44" "15" "22" "0.745762711864407" "0.666666666666667" "66"
"214" "7" "tsh" "2e+05" "100" "1e-08" "10" "5" "1" "4" "65" "0.2" "0.0151515151515152" "66"
"215" "8" "phy" "2e+05" "100" "1e-08" "10" "65" "58" "7" "4" "0.892307692307692" "0.935483870967742" "62"
"216" "8" "tsh" "2e+05" "100" "1e-08" "10" "14" "5" "9" "57" "0.357142857142857" "0.0806451612903226" "62"
"217" "9" "phy" "2e+05" "100" "1e-08" "10" "69" "63" "6" "25" "0.91304347826087" "0.715909090909091" "88"
"218" "9" "tsh" "2e+05" "100" "1e-08" "10" "27" "17" "10" "71" "0.62962962962963" "0.193181818181818" "88"
"219" "10" "phy" "2e+05" "100" "1e-08" "10" "76" "64" "12" "20" "0.842105263157895" "0.761904761904762" "84"
"220" "10" "tsh" "2e+05" "100" "1e-08" "10" "19" "12" "7" "72" "0.631578947368421" "0.142857142857143" "84"
"221" "11" "phy" "2e+05" "100" "1e-08" "10" "60" "50" "10" "30" "0.833333333333333" "0.625" "80"
"222" "11" "tsh" "2e+05" "100" "1e-08" "10" "13" "2" "11" "78" "0.153846153846154" "0.025" "80"
"223" "12" "phy" "2e+05" "100" "1e-08" "10" "33" "32" "1" "12" "0.96969696969697" "0.727272727272727" "44"
"224" "12" "tsh" "2e+05" "100" "1e-08" "10" "8" "0" "8" "44" "0" "0" "44"
"225" "13" "phy" "2e+05" "100" "1e-08" "10" "72" "49" "23" "30" "0.680555555555556" "0.620253164556962" "79"
"226" "13" "tsh" "2e+05" "100" "1e-08" "10" "15" "4" "11" "75" "0.266666666666667" "0.0506329113924051" "79"
"227" "14" "phy" "2e+05" "100" "1e-08" "10" "80" "58" "22" "18" "0.725" "0.763157894736842" "76"
"228" "14" "tsh" "2e+05" "100" "1e-08" "10" "11" "0" "11" "76" "0" "0" "76"
"229" "15" "phy" "2e+05" "100" "1e-08" "10" "54" "52" "2" "28" "0.962962962962963" "0.65" "80"
"230" "15" "tsh" "2e+05" "100" "1e-08" "10" "14" "7" "7" "73" "0.5" "0.0875" "80"
"231" "16" "phy" "2e+05" "100" "1e-08" "10" "83" "54" "29" "6" "0.650602409638554" "0.9" "60"
"232" "16" "tsh" "2e+05" "100" "1e-08" "10" "13" "4" "9" "56" "0.307692307692308" "0.0666666666666667" "60"
"233" "17" "phy" "2e+05" "100" "1e-08" "10" "55" "45" "10" "20" "0.818181818181818" "0.692307692307692" "65"
"234" "17" "tsh" "2e+05" "100" "1e-08" "10" "10" "1" "9" "64" "0.1" "0.0153846153846154" "65"
"235" "18" "phy" "2e+05" "100" "1e-08" "10" "51" "46" "5" "14" "0.901960784313726" "0.766666666666667" "60"
"236" "18" "tsh" "2e+05" "100" "1e-08" "10" "13" "1" "12" "59" "0.0769230769230769" "0.0166666666666667" "60"
"237" "19" "phy" "2e+05" "100" "1e-08" "10" "78" "69" "9" "13" "0.884615384615385" "0.841463414634146" "82"
"238" "19" "tsh" "2e+05" "100" "1e-08" "10" "14" "9" "5" "73" "0.642857142857143" "0.109756097560976" "82"
"239" "20" "phy" "2e+05" "100" "1e-08" "10" "53" "46" "7" "13" "0.867924528301887" "0.779661016949153" "59"
"240" "20" "tsh" "2e+05" "100" "1e-08" "10" "18" "13" "5" "46" "0.722222222222222" "0.220338983050847" "59"
"241" "21" "phy" "2e+05" "100" "1e-08" "10" "53" "34" "19" "17" "0.641509433962264" "0.666666666666667" "51"
"242" "21" "tsh" "2e+05" "100" "1e-08" "10" "15" "1" "14" "50" "0.0666666666666667" "0.0196078431372549" "51"
"243" "22" "phy" "2e+05" "100" "1e-08" "10" "63" "37" "26" "24" "0.587301587301587" "0.60655737704918" "61"
"244" "22" "tsh" "2e+05" "100" "1e-08" "10" "8" "2" "6" "59" "0.25" "0.0327868852459016" "61"
"245" "23" "phy" "2e+05" "100" "1e-08" "10" "77" "60" "17" "7" "0.779220779220779" "0.895522388059702" "67"
"246" "23" "tsh" "2e+05" "100" "1e-08" "10" "18" "9" "9" "58" "0.5" "0.134328358208955" "67"
"247" "24" "phy" "2e+05" "100" "1e-08" "10" "58" "43" "15" "24" "0.741379310344828" "0.641791044776119" "67"
"248" "24" "tsh" "2e+05" "100" "1e-08" "10" "5" "0" "5" "67" "0" "0" "67"
"249" "25" "phy" "2e+05" "100" "1e-08" "10" "72" "67" "5" "17" "0.930555555555556" "0.797619047619048" "84"
"250" "25" "tsh" "2e+05" "100" "1e-08" "10" "11" "4" "7" "80" "0.363636363636364" "0.0476190476190476" "84"
"251" "26" "phy" "2e+05" "100" "1e-08" "10" "83" "67" "16" "30" "0.807228915662651" "0.690721649484536" "97"
"252" "26" "tsh" "2e+05" "100" "1e-08" "10" "7" "1" "6" "96" "0.142857142857143" "0.0103092783505155" "97"
"253" "27" "phy" "2e+05" "100" "1e-08" "10" "76" "54" "22" "13" "0.710526315789474" "0.805970149253731" "67"
"254" "27" "tsh" "2e+05" "100" "1e-08" "10" "20" "7" "13" "60" "0.35" "0.104477611940299" "67"
"255" "28" "phy" "2e+05" "100" "1e-08" "10" "80" "69" "11" "1" "0.8625" "0.985714285714286" "70"
"256" "28" "tsh" "2e+05" "100" "1e-08" "10" "5" "0" "5" "70" "0" "0" "70"
"257" "29" "phy" "2e+05" "100" "1e-08" "10" "87" "55" "32" "24" "0.632183908045977" "0.69620253164557" "79"
"258" "29" "tsh" "2e+05" "100" "1e-08" "10" "15" "6" "9" "73" "0.4" "0.0759493670886076" "79"
"259" "30" "phy" "2e+05" "100" "1e-08" "10" "75" "54" "21" "21" "0.72" "0.72" "75"
"260" "30" "tsh" "2e+05" "100" "1e-08" "10" "13" "5" "8" "70" "0.384615384615385" "0.0666666666666667" "75"
"261" "31" "phy" "2e+05" "100" "1e-08" "10" "83" "70" "13" "25" "0.843373493975904" "0.736842105263158" "95"
"262" "31" "tsh" "2e+05" "100" "1e-08" "10" "24" "16" "8" "79" "0.666666666666667" "0.168421052631579" "95"
"263" "32" "phy" "2e+05" "100" "1e-08" "10" "62" "49" "13" "46" "0.790322580645161" "0.515789473684211" "95"
"264" "32" "tsh" "2e+05" "100" "1e-08" "10" "14" "1" "13" "94" "0.0714285714285714" "0.0105263157894737" "95"
"265" "33" "phy" "2e+05" "100" "1e-08" "10" "88" "71" "17" "8" "0.806818181818182" "0.89873417721519" "79"
"266" "33" "tsh" "2e+05" "100" "1e-08" "10" "15" "6" "9" "73" "0.4" "0.0759493670886076" "79"
"267" "34" "phy" "2e+05" "100" "1e-08" "10" "98" "84" "14" "23" "0.857142857142857" "0.785046728971963" "107"
"268" "34" "tsh" "2e+05" "100" "1e-08" "10" "11" "4" "7" "103" "0.363636363636364" "0.0373831775700935" "107"
"269" "35" "phy" "2e+05" "100" "1e-08" "10" "96" "77" "19" "13" "0.802083333333333" "0.855555555555556" "90"
"270" "35" "tsh" "2e+05" "100" "1e-08" "10" "28" "15" "13" "75" "0.535714285714286" "0.166666666666667" "90"
"271" "36" "phy" "2e+05" "100" "1e-08" "10" "61" "42" "19" "38" "0.688524590163934" "0.525" "80"
"272" "36" "tsh" "2e+05" "100" "1e-08" "10" "14" "0" "14" "80" "0" "0" "80"
"273" "37" "phy" "2e+05" "100" "1e-08" "10" "88" "61" "27" "26" "0.693181818181818" "0.701149425287356" "87"
"274" "37" "tsh" "2e+05" "100" "1e-08" "10" "17" "12" "5" "75" "0.705882352941177" "0.137931034482759" "87"
"275" "38" "phy" "2e+05" "100" "1e-08" "10" "63" "49" "14" "25" "0.777777777777778" "0.662162162162162" "74"
"276" "38" "tsh" "2e+05" "100" "1e-08" "10" "17" "5" "12" "69" "0.294117647058824" "0.0675675675675676" "74"
"277" "39" "phy" "2e+05" "100" "1e-08" "10" "50" "47" "3" "21" "0.94" "0.691176470588235" "68"
"278" "39" "tsh" "2e+05" "100" "1e-08" "10" "17" "7" "10" "61" "0.411764705882353" "0.102941176470588" "68"
"279" "40" "phy" "2e+05" "100" "1e-08" "10" "48" "46" "2" "14" "0.958333333333333" "0.766666666666667" "60"
"280" "40" "tsh" "2e+05" "100" "1e-08" "10" "15" "1" "14" "59" "0.0666666666666667" "0.0166666666666667" "60"
"281" "41" "phy" "2e+05" "100" "1e-08" "10" "78" "49" "29" "21" "0.628205128205128" "0.7" "70"
"282" "41" "tsh" "2e+05" "100" "1e-08" "10" "19" "7" "12" "63" "0.368421052631579" "0.1" "70"
"283" "42" "phy" "2e+05" "100" "1e-08" "10" "41" "27" "14" "23" "0.658536585365854" "0.54" "50"
"284" "42" "tsh" "2e+05" "100" "1e-08" "10" "9" "0" "9" "50" "0" "0" "50"
"285" "43" "phy" "2e+05" "100" "1e-08" "10" "68" "65" "3" "23" "0.955882352941177" "0.738636363636364" "88"
"286" "43" "tsh" "2e+05" "100" "1e-08" "10" "26" "14" "12" "74" "0.538461538461538" "0.159090909090909" "88"
"287" "44" "phy" "2e+05" "100" "1e-08" "10" "98" "72" "26" "7" "0.73469387755102" "0.911392405063291" "79"
"288" "44" "tsh" "2e+05" "100" "1e-08" "10" "13" "9" "4" "70" "0.692307692307692" "0.113924050632911" "79"
"289" "45" "phy" "2e+05" "100" "1e-08" "10" "64" "63" "1" "40" "0.984375" "0.611650485436893" "103"
"290" "45" "tsh" "2e+05" "100" "1e-08" "10" "10" "1" "9" "102" "0.1" "0.00970873786407767" "103"
"291" "46" "phy" "2e+05" "100" "1e-08" "10" "62" "60" "2" "31" "0.967741935483871" "0.659340659340659" "91"
"292" "46" "tsh" "2e+05" "100" "1e-08" "10" "27" "20" "7" "71" "0.740740740740741" "0.21978021978022" "91"
"293" "47" "phy" "2e+05" "100" "1e-08" "10" "67" "54" "13" "19" "0.805970149253731" "0.73972602739726" "73"
"294" "47" "tsh" "2e+05" "100" "1e-08" "10" "12" "5" "7" "68" "0.416666666666667" "0.0684931506849315" "73"
"295" "48" "phy" "2e+05" "100" "1e-08" "10" "56" "54" "2" "28" "0.964285714285714" "0.658536585365854" "82"
"296" "48" "tsh" "2e+05" "100" "1e-08" "10" "15" "5" "10" "77" "0.333333333333333" "0.0609756097560976" "82"
"297" "49" "phy" "2e+05" "100" "1e-08" "10" "52" "46" "6" "24" "0.884615384615385" "0.657142857142857" "70"
"298" "49" "tsh" "2e+05" "100" "1e-08" "10" "19" "8" "11" "62" "0.421052631578947" "0.114285714285714" "70"
"299" "50" "phy" "2e+05" "100" "1e-08" "10" "50" "44" "6" "10" "0.88" "0.814814814814815" "54"
"300" "50" "tsh" "2e+05" "100" "1e-08" "10" "14" "1" "13" "53" "0.0714285714285714" "0.0185185185185185" "54"
"301" "51" "phy" "2e+05" "100" "1e-08" "10" "110" "73" "37" "2" "0.663636363636364" "0.973333333333333" "75"
"302" "51" "tsh" "2e+05" "100" "1e-08" "10" "22" "12" "10" "63" "0.545454545454545" "0.16" "75"
"303" "52" "phy" "2e+05" "100" "1e-08" "10" "84" "65" "19" "26" "0.773809523809524" "0.714285714285714" "91"
"304" "52" "tsh" "2e+05" "100" "1e-08" "10" "21" "9" "12" "82" "0.428571428571429" "0.0989010989010989" "91"
"305" "53" "phy" "2e+05" "100" "1e-08" "10" "84" "72" "12" "26" "0.857142857142857" "0.73469387755102" "98"
"306" "53" "tsh" "2e+05" "100" "1e-08" "10" "20" "15" "5" "83" "0.75" "0.153061224489796" "98"
"307" "54" "phy" "2e+05" "100" "1e-08" "10" "87" "57" "30" "10" "0.655172413793103" "0.850746268656716" "67"
"308" "54" "tsh" "2e+05" "100" "1e-08" "10" "17" "10" "7" "57" "0.588235294117647" "0.149253731343284" "67"
"309" "55" "phy" "2e+05" "100" "1e-08" "10" "60" "46" "14" "26" "0.766666666666667" "0.638888888888889" "72"
"310" "55" "tsh" "2e+05" "100" "1e-08" "10" "12" "4" "8" "68" "0.333333333333333" "0.0555555555555556" "72"
"311" "56" "phy" "2e+05" "100" "1e-08" "10" "69" "54" "15" "19" "0.782608695652174" "0.73972602739726" "73"
"312" "56" "tsh" "2e+05" "100" "1e-08" "10" "10" "9" "1" "64" "0.9" "0.123287671232877" "73"
"313" "57" "phy" "2e+05" "100" "1e-08" "10" "56" "46" "10" "12" "0.821428571428571" "0.793103448275862" "58"
"314" "57" "tsh" "2e+05" "100" "1e-08" "10" "17" "5" "12" "53" "0.294117647058824" "0.0862068965517241" "58"
"315" "58" "phy" "2e+05" "100" "1e-08" "10" "69" "50" "19" "14" "0.72463768115942" "0.78125" "64"
"316" "58" "tsh" "2e+05" "100" "1e-08" "10" "19" "7" "12" "57" "0.368421052631579" "0.109375" "64"
"317" "59" "phy" "2e+05" "100" "1e-08" "10" "58" "53" "5" "24" "0.913793103448276" "0.688311688311688" "77"
"318" "59" "tsh" "2e+05" "100" "1e-08" "10" "22" "11" "11" "66" "0.5" "0.142857142857143" "77"
"319" "60" "phy" "2e+05" "100" "1e-08" "10" "105" "64" "41" "11" "0.60952380952381" "0.853333333333333" "75"
"320" "60" "tsh" "2e+05" "100" "1e-08" "10" "10" "4" "6" "71" "0.4" "0.0533333333333333" "75"
"321" "61" "phy" "2e+05" "100" "1e-08" "10" "50" "46" "4" "22" "0.92" "0.676470588235294" "68"
"322" "61" "tsh" "2e+05" "100" "1e-08" "10" "6" "0" "6" "68" "0" "0" "68"
"323" "62" "phy" "2e+05" "100" "1e-08" "10" "101" "42" "59" "24" "0.415841584158416" "0.636363636363636" "66"
"324" "62" "tsh" "2e+05" "100" "1e-08" "10" "14" "7" "7" "59" "0.5" "0.106060606060606" "66"
"325" "63" "phy" "2e+05" "100" "1e-08" "10" "91" "77" "14" "19" "0.846153846153846" "0.802083333333333" "96"
"326" "63" "tsh" "2e+05" "100" "1e-08" "10" "15" "9" "6" "87" "0.6" "0.09375" "96"
"327" "64" "phy" "2e+05" "100" "1e-08" "10" "72" "59" "13" "20" "0.819444444444444" "0.746835443037975" "79"
"328" "64" "tsh" "2e+05" "100" "1e-08" "10" "19" "6" "13" "73" "0.315789473684211" "0.0759493670886076" "79"
"329" "65" "phy" "2e+05" "100" "1e-08" "10" "94" "74" "20" "35" "0.787234042553192" "0.678899082568807" "109"
"330" "65" "tsh" "2e+05" "100" "1e-08" "10" "30" "19" "11" "90" "0.633333333333333" "0.174311926605505" "109"
"331" "66" "phy" "2e+05" "100" "1e-08" "10" "63" "44" "19" "22" "0.698412698412698" "0.666666666666667" "66"
"332" "66" "tsh" "2e+05" "100" "1e-08" "10" "12" "1" "11" "65" "0.0833333333333333" "0.0151515151515152" "66"
"333" "67" "phy" "2e+05" "100" "1e-08" "10" "68" "51" "17" "37" "0.75" "0.579545454545455" "88"
"334" "67" "tsh" "2e+05" "100" "1e-08" "10" "12" "1" "11" "87" "0.0833333333333333" "0.0113636363636364" "88"
"335" "68" "phy" "2e+05" "100" "1e-08" "10" "73" "64" "9" "13" "0.876712328767123" "0.831168831168831" "77"
"336" "68" "tsh" "2e+05" "100" "1e-08" "10" "20" "5" "15" "72" "0.25" "0.0649350649350649" "77"
"337" "69" "phy" "2e+05" "100" "1e-08" "10" "33" "25" "8" "33" "0.757575757575758" "0.431034482758621" "58"
"338" "69" "tsh" "2e+05" "100" "1e-08" "10" "11" "2" "9" "56" "0.181818181818182" "0.0344827586206897" "58"
"339" "70" "phy" "2e+05" "100" "1e-08" "10" "67" "59" "8" "14" "0.880597014925373" "0.808219178082192" "73"
"340" "70" "tsh" "2e+05" "100" "1e-08" "10" "9" "1" "8" "72" "0.111111111111111" "0.0136986301369863" "73"
"341" "71" "phy" "2e+05" "100" "1e-08" "10" "66" "62" "4" "10" "0.939393939393939" "0.861111111111111" "72"
"342" "71" "tsh" "2e+05" "100" "1e-08" "10" "9" "0" "9" "72" "0" "0" "72"
"343" "72" "phy" "2e+05" "100" "1e-08" "10" "58" "44" "14" "18" "0.758620689655172" "0.709677419354839" "62"
"344" "72" "tsh" "2e+05" "100" "1e-08" "10" "4" "0" "4" "62" "0" "0" "62"
"345" "73" "phy" "2e+05" "100" "1e-08" "10" "55" "49" "6" "38" "0.890909090909091" "0.563218390804598" "87"
"346" "73" "tsh" "2e+05" "100" "1e-08" "10" "3" "0" "3" "87" "0" "0" "87"
"347" "74" "phy" "2e+05" "100" "1e-08" "10" "76" "64" "12" "11" "0.842105263157895" "0.853333333333333" "75"
"348" "74" "tsh" "2e+05" "100" "1e-08" "10" "7" "0" "7" "75" "0" "0" "75"
