"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13"
"236" "18" "tsh" "1e+05" "100" "1e-08" "10" "9" "4" "5" "83" "0.444444444444444" "0.0459770114942529" "87"
"237" "19" "phy" "1e+05" "100" "1e-08" "10" "118" "79" "39" "17" "0.669491525423729" "0.822916666666667" "96"
"238" "19" "tsh" "1e+05" "100" "1e-08" "10" "8" "1" "7" "95" "0.125" "0.0104166666666667" "96"
"239" "20" "phy" "1e+05" "100" "1e-08" "10" "73" "59" "14" "25" "0.808219178082192" "0.702380952380952" "84"
"240" "20" "tsh" "1e+05" "100" "1e-08" "10" "5" "0" "5" "84" "0" "0" "84"
"241" "21" "phy" "1e+05" "100" "1e-08" "10" "75" "54" "21" "15" "0.72" "0.782608695652174" "69"
"242" "21" "tsh" "1e+05" "100" "1e-08" "10" "13" "1" "12" "68" "0.0769230769230769" "0.0144927536231884" "69"
"243" "22" "phy" "1e+05" "100" "1e-08" "10" "67" "48" "19" "8" "0.716417910447761" "0.857142857142857" "56"
"244" "22" "tsh" "1e+05" "100" "1e-08" "10" "11" "0" "11" "56" "0" "0" "56"
"245" "23" "phy" "1e+05" "100" "1e-08" "10" "153" "102" "51" "13" "0.666666666666667" "0.88695652173913" "115"
"246" "23" "tsh" "1e+05" "100" "1e-08" "10" "41" "29" "12" "86" "0.707317073170732" "0.252173913043478" "115"
"247" "24" "phy" "1e+05" "100" "1e-08" "10" "114" "78" "36" "11" "0.684210526315789" "0.876404494382023" "89"
"248" "24" "tsh" "1e+05" "100" "1e-08" "10" "26" "18" "8" "71" "0.692307692307692" "0.202247191011236" "89"
"249" "25" "phy" "1e+05" "100" "1e-08" "10" "76" "59" "17" "30" "0.776315789473684" "0.662921348314607" "89"
"250" "25" "tsh" "1e+05" "100" "1e-08" "10" "12" "5" "7" "84" "0.416666666666667" "0.0561797752808989" "89"
"251" "26" "phy" "1e+05" "100" "1e-08" "10" "66" "49" "17" "9" "0.742424242424242" "0.844827586206897" "58"
"252" "26" "tsh" "1e+05" "100" "1e-08" "10" "10" "2" "8" "56" "0.2" "0.0344827586206897" "58"
"253" "27" "phy" "1e+05" "100" "1e-08" "10" "74" "47" "27" "13" "0.635135135135135" "0.783333333333333" "60"
"254" "27" "tsh" "1e+05" "100" "1e-08" "10" "10" "4" "6" "56" "0.4" "0.0666666666666667" "60"
"255" "28" "phy" "1e+05" "100" "1e-08" "10" "119" "78" "41" "25" "0.65546218487395" "0.757281553398058" "103"
"256" "28" "tsh" "1e+05" "100" "1e-08" "10" "24" "16" "8" "87" "0.666666666666667" "0.155339805825243" "103"
"257" "29" "phy" "1e+05" "100" "1e-08" "10" "81" "70" "11" "23" "0.864197530864197" "0.752688172043011" "93"
"258" "29" "tsh" "1e+05" "100" "1e-08" "10" "15" "9" "6" "84" "0.6" "0.0967741935483871" "93"
"259" "30" "phy" "1e+05" "100" "1e-08" "10" "150" "84" "66" "13" "0.56" "0.865979381443299" "97"
"260" "30" "tsh" "1e+05" "100" "1e-08" "10" "11" "4" "7" "93" "0.363636363636364" "0.0412371134020619" "97"
"261" "31" "phy" "1e+05" "100" "1e-08" "10" "110" "55" "55" "7" "0.5" "0.887096774193548" "62"
"262" "31" "tsh" "1e+05" "100" "1e-08" "10" "17" "8" "9" "54" "0.470588235294118" "0.129032258064516" "62"
"263" "32" "phy" "1e+05" "100" "1e-08" "10" "103" "61" "42" "5" "0.592233009708738" "0.924242424242424" "66"
"264" "32" "tsh" "1e+05" "100" "1e-08" "10" "5" "0" "5" "66" "0" "0" "66"
"265" "33" "phy" "1e+05" "100" "1e-08" "10" "90" "46" "44" "20" "0.511111111111111" "0.696969696969697" "66"
"266" "33" "tsh" "1e+05" "100" "1e-08" "10" "16" "2" "14" "64" "0.125" "0.0303030303030303" "66"
"267" "34" "phy" "1e+05" "100" "1e-08" "10" "56" "45" "11" "7" "0.803571428571429" "0.865384615384615" "52"
"268" "34" "tsh" "1e+05" "100" "1e-08" "10" "7" "0" "7" "52" "0" "0" "52"
"269" "35" "phy" "1e+05" "100" "1e-08" "10" "83" "68" "15" "10" "0.819277108433735" "0.871794871794872" "78"
"270" "35" "tsh" "1e+05" "100" "1e-08" "10" "17" "5" "12" "73" "0.294117647058824" "0.0641025641025641" "78"
"271" "36" "phy" "1e+05" "100" "1e-08" "10" "80" "62" "18" "12" "0.775" "0.837837837837838" "74"
"272" "36" "tsh" "1e+05" "100" "1e-08" "10" "32" "23" "9" "51" "0.71875" "0.310810810810811" "74"
"273" "37" "phy" "1e+05" "100" "1e-08" "10" "79" "61" "18" "18" "0.772151898734177" "0.772151898734177" "79"
"274" "37" "tsh" "1e+05" "100" "1e-08" "10" "29" "14" "15" "65" "0.482758620689655" "0.177215189873418" "79"
"275" "38" "phy" "1e+05" "100" "1e-08" "10" "124" "67" "57" "10" "0.540322580645161" "0.87012987012987" "77"
"276" "38" "tsh" "1e+05" "100" "1e-08" "10" "5" "0" "5" "77" "0" "0" "77"
"277" "39" "phy" "1e+05" "100" "1e-08" "10" "88" "61" "27" "3" "0.693181818181818" "0.953125" "64"
"278" "39" "tsh" "1e+05" "100" "1e-08" "10" "9" "0" "9" "64" "0" "0" "64"
"279" "40" "phy" "1e+05" "100" "1e-08" "10" "65" "55" "10" "14" "0.846153846153846" "0.797101449275362" "69"
"280" "40" "tsh" "1e+05" "100" "1e-08" "10" "14" "0" "14" "69" "0" "0" "69"
"281" "41" "phy" "1e+05" "100" "1e-08" "10" "90" "60" "30" "14" "0.666666666666667" "0.810810810810811" "74"
"282" "41" "tsh" "1e+05" "100" "1e-08" "10" "14" "5" "9" "69" "0.357142857142857" "0.0675675675675676" "74"
"283" "42" "phy" "1e+05" "100" "1e-08" "10" "114" "69" "45" "21" "0.605263157894737" "0.766666666666667" "90"
"284" "42" "tsh" "1e+05" "100" "1e-08" "10" "10" "1" "9" "89" "0.1" "0.0111111111111111" "90"
"285" "43" "phy" "1e+05" "100" "1e-08" "10" "70" "46" "24" "12" "0.657142857142857" "0.793103448275862" "58"
"286" "43" "tsh" "1e+05" "100" "1e-08" "10" "3" "0" "3" "58" "0" "0" "58"
"287" "44" "phy" "1e+05" "100" "1e-08" "10" "92" "55" "37" "23" "0.597826086956522" "0.705128205128205" "78"
"288" "44" "tsh" "1e+05" "100" "1e-08" "10" "10" "5" "5" "73" "0.5" "0.0641025641025641" "78"
"289" "45" "phy" "1e+05" "100" "1e-08" "10" "85" "62" "23" "11" "0.729411764705882" "0.849315068493151" "73"
"290" "45" "tsh" "1e+05" "100" "1e-08" "10" "10" "4" "6" "69" "0.4" "0.0547945205479452" "73"
"291" "46" "phy" "1e+05" "100" "1e-08" "10" "92" "55" "37" "15" "0.597826086956522" "0.785714285714286" "70"
"292" "46" "tsh" "1e+05" "100" "1e-08" "10" "6" "1" "5" "69" "0.166666666666667" "0.0142857142857143" "70"
"293" "47" "phy" "1e+05" "100" "1e-08" "10" "72" "47" "25" "34" "0.652777777777778" "0.580246913580247" "81"
"294" "47" "tsh" "1e+05" "100" "1e-08" "10" "32" "21" "11" "60" "0.65625" "0.259259259259259" "81"
"295" "48" "phy" "1e+05" "100" "1e-08" "10" "77" "50" "27" "13" "0.649350649350649" "0.793650793650794" "63"
"296" "48" "tsh" "1e+05" "100" "1e-08" "10" "12" "1" "11" "62" "0.0833333333333333" "0.0158730158730159" "63"
"297" "49" "phy" "1e+05" "100" "1e-08" "10" "78" "51" "27" "17" "0.653846153846154" "0.75" "68"
"298" "49" "tsh" "1e+05" "100" "1e-08" "10" "9" "1" "8" "67" "0.111111111111111" "0.0147058823529412" "68"
"299" "50" "phy" "1e+05" "100" "1e-08" "10" "96" "74" "22" "15" "0.770833333333333" "0.831460674157303" "89"
"300" "50" "tsh" "1e+05" "100" "1e-08" "10" "33" "19" "14" "70" "0.575757575757576" "0.213483146067416" "89"
"301" "51" "phy" "1e+05" "100" "1e-08" "10" "82" "61" "21" "27" "0.74390243902439" "0.693181818181818" "88"
"302" "51" "tsh" "1e+05" "100" "1e-08" "10" "12" "6" "6" "82" "0.5" "0.0681818181818182" "88"
"303" "52" "phy" "1e+05" "100" "1e-08" "10" "114" "70" "44" "42" "0.614035087719298" "0.625" "112"
"304" "52" "tsh" "1e+05" "100" "1e-08" "10" "20" "13" "7" "99" "0.65" "0.116071428571429" "112"
"305" "53" "phy" "1e+05" "100" "1e-08" "10" "115" "64" "51" "13" "0.556521739130435" "0.831168831168831" "77"
"306" "53" "tsh" "1e+05" "100" "1e-08" "10" "8" "1" "7" "76" "0.125" "0.012987012987013" "77"
"307" "54" "phy" "1e+05" "100" "1e-08" "10" "78" "61" "17" "26" "0.782051282051282" "0.701149425287356" "87"
"308" "54" "tsh" "1e+05" "100" "1e-08" "10" "14" "6" "8" "81" "0.428571428571429" "0.0689655172413793" "87"
"309" "55" "phy" "1e+05" "100" "1e-08" "10" "120" "51" "69" "28" "0.425" "0.645569620253165" "79"
"310" "55" "tsh" "1e+05" "100" "1e-08" "10" "7" "1" "6" "78" "0.142857142857143" "0.0126582278481013" "79"
"311" "56" "phy" "1e+05" "100" "1e-08" "10" "106" "57" "49" "7" "0.537735849056604" "0.890625" "64"
"312" "56" "tsh" "1e+05" "100" "1e-08" "10" "9" "2" "7" "62" "0.222222222222222" "0.03125" "64"
"313" "57" "phy" "1e+05" "100" "1e-08" "10" "61" "41" "20" "26" "0.672131147540984" "0.611940298507463" "67"
"314" "57" "tsh" "1e+05" "100" "1e-08" "10" "6" "1" "5" "66" "0.166666666666667" "0.0149253731343284" "67"
"315" "58" "phy" "1e+05" "100" "1e-08" "10" "91" "61" "30" "17" "0.67032967032967" "0.782051282051282" "78"
"316" "58" "tsh" "1e+05" "100" "1e-08" "10" "13" "0" "13" "78" "0" "0" "78"
"317" "59" "phy" "1e+05" "100" "1e-08" "10" "77" "44" "33" "21" "0.571428571428571" "0.676923076923077" "65"
"318" "59" "tsh" "1e+05" "100" "1e-08" "10" "12" "1" "11" "64" "0.0833333333333333" "0.0153846153846154" "65"
"319" "60" "phy" "1e+05" "100" "1e-08" "10" "97" "68" "29" "9" "0.701030927835051" "0.883116883116883" "77"
"320" "60" "tsh" "1e+05" "100" "1e-08" "10" "11" "2" "9" "75" "0.181818181818182" "0.025974025974026" "77"
"321" "61" "phy" "1e+05" "100" "1e-08" "10" "114" "52" "62" "10" "0.456140350877193" "0.838709677419355" "62"
"322" "61" "tsh" "1e+05" "100" "1e-08" "10" "11" "0" "11" "62" "0" "0" "62"
"323" "62" "phy" "1e+05" "100" "1e-08" "10" "127" "68" "59" "9" "0.535433070866142" "0.883116883116883" "77"
"324" "62" "tsh" "1e+05" "100" "1e-08" "10" "14" "5" "9" "72" "0.357142857142857" "0.0649350649350649" "77"
"325" "63" "phy" "1e+05" "100" "1e-08" "10" "117" "60" "57" "16" "0.512820512820513" "0.789473684210526" "76"
"326" "63" "tsh" "1e+05" "100" "1e-08" "10" "17" "9" "8" "67" "0.529411764705882" "0.118421052631579" "76"
"327" "64" "phy" "1e+05" "100" "1e-08" "10" "51" "39" "12" "9" "0.764705882352941" "0.8125" "48"
"328" "64" "tsh" "1e+05" "100" "1e-08" "10" "11" "0" "11" "48" "0" "0" "48"
"329" "65" "phy" "1e+05" "100" "1e-08" "10" "99" "68" "31" "11" "0.686868686868687" "0.860759493670886" "79"
"330" "65" "tsh" "1e+05" "100" "1e-08" "10" "19" "4" "15" "75" "0.210526315789474" "0.0506329113924051" "79"
"331" "66" "phy" "1e+05" "100" "1e-08" "10" "66" "57" "9" "10" "0.863636363636364" "0.850746268656716" "67"
"332" "66" "tsh" "1e+05" "100" "1e-08" "10" "20" "10" "10" "57" "0.5" "0.149253731343284" "67"
"333" "67" "phy" "1e+05" "100" "1e-08" "10" "77" "54" "23" "9" "0.701298701298701" "0.857142857142857" "63"
"334" "67" "tsh" "1e+05" "100" "1e-08" "10" "6" "0" "6" "63" "0" "0" "63"
"335" "68" "phy" "1e+05" "100" "1e-08" "10" "62" "48" "14" "9" "0.774193548387097" "0.842105263157895" "57"
"336" "68" "tsh" "1e+05" "100" "1e-08" "10" "17" "9" "8" "48" "0.529411764705882" "0.157894736842105" "57"
"337" "69" "phy" "1e+05" "100" "1e-08" "10" "84" "58" "26" "15" "0.69047619047619" "0.794520547945205" "73"
"338" "69" "tsh" "1e+05" "100" "1e-08" "10" "13" "5" "8" "68" "0.384615384615385" "0.0684931506849315" "73"
"339" "70" "phy" "1e+05" "100" "1e-08" "10" "88" "64" "24" "6" "0.727272727272727" "0.914285714285714" "70"
"340" "70" "tsh" "1e+05" "100" "1e-08" "10" "14" "7" "7" "63" "0.5" "0.1" "70"
"341" "71" "phy" "1e+05" "100" "1e-08" "10" "57" "34" "23" "4" "0.596491228070175" "0.894736842105263" "38"
"342" "71" "tsh" "1e+05" "100" "1e-08" "10" "23" "5" "18" "33" "0.217391304347826" "0.131578947368421" "38"
"343" "72" "phy" "1e+05" "100" "1e-08" "10" "65" "45" "20" "22" "0.692307692307692" "0.671641791044776" "67"
"344" "72" "tsh" "1e+05" "100" "1e-08" "10" "13" "1" "12" "66" "0.0769230769230769" "0.0149253731343284" "67"
"345" "73" "phy" "1e+05" "100" "1e-08" "10" "71" "58" "13" "9" "0.816901408450704" "0.865671641791045" "67"
"346" "73" "tsh" "1e+05" "100" "1e-08" "10" "11" "2" "9" "65" "0.181818181818182" "0.0298507462686567" "67"
"347" "74" "phy" "1e+05" "100" "1e-08" "10" "79" "46" "33" "18" "0.582278481012658" "0.71875" "64"
"348" "74" "tsh" "1e+05" "100" "1e-08" "10" "8" "4" "4" "60" "0.5" "0.0625" "64"
"349" "75" "phy" "1e+05" "100" "1e-08" "10" "83" "61" "22" "16" "0.734939759036145" "0.792207792207792" "77"
"350" "75" "tsh" "1e+05" "100" "1e-08" "10" "8" "3" "5" "74" "0.375" "0.038961038961039" "77"
"351" "76" "phy" "1e+05" "100" "1e-08" "10" "79" "50" "29" "15" "0.632911392405063" "0.769230769230769" "65"
"352" "76" "tsh" "1e+05" "100" "1e-08" "10" "16" "5" "11" "60" "0.3125" "0.0769230769230769" "65"
"353" "77" "phy" "1e+05" "100" "1e-08" "10" "77" "46" "31" "16" "0.597402597402597" "0.741935483870968" "62"
"354" "77" "tsh" "1e+05" "100" "1e-08" "10" "10" "4" "6" "58" "0.4" "0.0645161290322581" "62"
"355" "78" "phy" "1e+05" "100" "1e-08" "10" "71" "53" "18" "12" "0.746478873239437" "0.815384615384615" "65"
"356" "78" "tsh" "1e+05" "100" "1e-08" "10" "13" "6" "7" "59" "0.461538461538462" "0.0923076923076923" "65"
"357" "79" "phy" "1e+05" "100" "1e-08" "10" "89" "67" "22" "23" "0.752808988764045" "0.744444444444444" "90"
"358" "79" "tsh" "1e+05" "100" "1e-08" "10" "26" "15" "11" "75" "0.576923076923077" "0.166666666666667" "90"
"359" "80" "phy" "1e+05" "100" "1e-08" "10" "92" "70" "22" "13" "0.760869565217391" "0.843373493975904" "83"
"360" "80" "tsh" "1e+05" "100" "1e-08" "10" "23" "6" "17" "77" "0.260869565217391" "0.072289156626506" "83"
"361" "81" "phy" "1e+05" "100" "1e-08" "10" "80" "56" "24" "3" "0.7" "0.949152542372881" "59"
"362" "81" "tsh" "1e+05" "100" "1e-08" "10" "15" "5" "10" "54" "0.333333333333333" "0.0847457627118644" "59"
"363" "82" "phy" "1e+05" "100" "1e-08" "10" "98" "65" "33" "18" "0.663265306122449" "0.783132530120482" "83"
"364" "82" "tsh" "1e+05" "100" "1e-08" "10" "13" "5" "8" "78" "0.384615384615385" "0.0602409638554217" "83"
"365" "83" "phy" "1e+05" "100" "1e-08" "10" "77" "68" "9" "15" "0.883116883116883" "0.819277108433735" "83"
"366" "83" "tsh" "1e+05" "100" "1e-08" "10" "22" "4" "18" "79" "0.181818181818182" "0.0481927710843374" "83"
"367" "84" "phy" "1e+05" "100" "1e-08" "10" "76" "61" "15" "8" "0.802631578947368" "0.884057971014493" "69"
"368" "84" "tsh" "1e+05" "100" "1e-08" "10" "11" "5" "6" "64" "0.454545454545455" "0.072463768115942" "69"
"369" "85" "phy" "1e+05" "100" "1e-08" "10" "50" "40" "10" "11" "0.8" "0.784313725490196" "51"
"370" "85" "tsh" "1e+05" "100" "1e-08" "10" "6" "2" "4" "49" "0.333333333333333" "0.0392156862745098" "51"
"371" "86" "phy" "1e+05" "100" "1e-08" "10" "125" "93" "32" "12" "0.744" "0.885714285714286" "105"
"372" "86" "tsh" "1e+05" "100" "1e-08" "10" "23" "19" "4" "86" "0.826086956521739" "0.180952380952381" "105"
"373" "87" "phy" "1e+05" "100" "1e-08" "10" "82" "72" "10" "12" "0.878048780487805" "0.857142857142857" "84"
"374" "87" "tsh" "1e+05" "100" "1e-08" "10" "16" "6" "10" "78" "0.375" "0.0714285714285714" "84"
"375" "88" "phy" "1e+05" "100" "1e-08" "10" "87" "68" "19" "28" "0.781609195402299" "0.708333333333333" "96"
"376" "88" "tsh" "1e+05" "100" "1e-08" "10" "17" "5" "12" "91" "0.294117647058824" "0.0520833333333333" "96"
"377" "89" "phy" "1e+05" "100" "1e-08" "10" "99" "56" "43" "5" "0.565656565656566" "0.918032786885246" "61"
"378" "89" "tsh" "1e+05" "100" "1e-08" "10" "24" "4" "20" "57" "0.166666666666667" "0.0655737704918033" "61"
"379" "90" "phy" "1e+05" "100" "1e-08" "10" "83" "64" "19" "15" "0.771084337349398" "0.810126582278481" "79"
"380" "90" "tsh" "1e+05" "100" "1e-08" "10" "12" "5" "7" "74" "0.416666666666667" "0.0632911392405063" "79"
"381" "91" "phy" "1e+05" "100" "1e-08" "10" "53" "45" "8" "6" "0.849056603773585" "0.882352941176471" "51"
"382" "91" "tsh" "1e+05" "100" "1e-08" "10" "7" "2" "5" "49" "0.285714285714286" "0.0392156862745098" "51"
"383" "92" "phy" "1e+05" "100" "1e-08" "10" "93" "63" "30" "9" "0.67741935483871" "0.875" "72"
"384" "92" "tsh" "1e+05" "100" "1e-08" "10" "37" "23" "14" "49" "0.621621621621622" "0.319444444444444" "72"
"385" "93" "phy" "1e+05" "100" "1e-08" "10" "104" "62" "42" "21" "0.596153846153846" "0.746987951807229" "83"
"386" "93" "tsh" "1e+05" "100" "1e-08" "10" "11" "5" "6" "78" "0.454545454545455" "0.0602409638554217" "83"
"387" "94" "phy" "1e+05" "100" "1e-08" "10" "163" "77" "86" "8" "0.47239263803681" "0.905882352941176" "85"
"388" "94" "tsh" "1e+05" "100" "1e-08" "10" "25" "13" "12" "72" "0.52" "0.152941176470588" "85"
"389" "95" "phy" "1e+05" "100" "1e-08" "10" "97" "74" "23" "18" "0.762886597938144" "0.804347826086957" "92"
"390" "95" "tsh" "1e+05" "100" "1e-08" "10" "16" "11" "5" "81" "0.6875" "0.119565217391304" "92"
"391" "96" "phy" "1e+05" "100" "1e-08" "10" "66" "49" "17" "24" "0.742424242424242" "0.671232876712329" "73"
"392" "96" "tsh" "1e+05" "100" "1e-08" "10" "14" "4" "10" "69" "0.285714285714286" "0.0547945205479452" "73"
"393" "97" "phy" "1e+05" "100" "1e-08" "10" "137" "78" "59" "9" "0.569343065693431" "0.896551724137931" "87"
"394" "97" "tsh" "1e+05" "100" "1e-08" "10" "9" "4" "5" "83" "0.444444444444444" "0.0459770114942529" "87"
"395" "98" "phy" "1e+05" "100" "1e-08" "10" "70" "53" "17" "4" "0.757142857142857" "0.929824561403509" "57"
"396" "98" "tsh" "1e+05" "100" "1e-08" "10" "12" "3" "9" "54" "0.25" "0.0526315789473684" "57"
"397" "99" "phy" "1e+05" "100" "1e-08" "10" "108" "75" "33" "8" "0.694444444444444" "0.903614457831325" "83"
"398" "99" "tsh" "1e+05" "100" "1e-08" "10" "19" "14" "5" "69" "0.736842105263158" "0.168674698795181" "83"
"399" "100" "phy" "1e+05" "100" "1e-08" "10" "120" "84" "36" "24" "0.7" "0.777777777777778" "108"
"400" "100" "tsh" "1e+05" "100" "1e-08" "10" "32" "22" "10" "86" "0.6875" "0.203703703703704" "108"
"401" "1" "phy" "1e+05" "100" "1e-08" "53" "202" "79" "123" "78" "0.391089108910891" "0.503184713375796" "157"
"402" "1" "tsh" "1e+05" "100" "1e-08" "53" "17" "0" "17" "157" "0" "0" "157"
"403" "2" "phy" "1e+05" "100" "1e-08" "53" "152" "88" "64" "99" "0.578947368421053" "0.470588235294118" "187"
"404" "2" "tsh" "1e+05" "100" "1e-08" "53" "25" "7" "18" "180" "0.28" "0.0374331550802139" "187"
"405" "3" "phy" "1e+05" "100" "1e-08" "53" "117" "60" "57" "109" "0.512820512820513" "0.355029585798817" "169"
"406" "3" "tsh" "1e+05" "100" "1e-08" "53" "46" "13" "33" "156" "0.282608695652174" "0.0769230769230769" "169"
"407" "4" "phy" "1e+05" "100" "1e-08" "53" "112" "61" "51" "38" "0.544642857142857" "0.616161616161616" "99"
"408" "4" "tsh" "1e+05" "100" "1e-08" "53" "29" "2" "27" "97" "0.0689655172413793" "0.0202020202020202" "99"
"409" "5" "phy" "1e+05" "100" "1e-08" "53" "168" "72" "96" "69" "0.428571428571429" "0.51063829787234" "141"
"410" "5" "tsh" "1e+05" "100" "1e-08" "53" "38" "8" "30" "133" "0.210526315789474" "0.0567375886524823" "141"
"411" "6" "phy" "1e+05" "100" "1e-08" "53" "137" "74" "63" "78" "0.54014598540146" "0.486842105263158" "152"
"412" "6" "tsh" "1e+05" "100" "1e-08" "53" "36" "10" "26" "142" "0.277777777777778" "0.0657894736842105" "152"
"413" "7" "phy" "1e+05" "100" "1e-08" "53" "106" "88" "18" "38" "0.830188679245283" "0.698412698412698" "126"
"414" "7" "tsh" "1e+05" "100" "1e-08" "53" "30" "18" "12" "108" "0.6" "0.142857142857143" "126"
"415" "8" "phy" "1e+05" "100" "1e-08" "53" "83" "62" "21" "24" "0.746987951807229" "0.720930232558139" "86"
"416" "8" "tsh" "1e+05" "100" "1e-08" "53" "10" "5" "5" "81" "0.5" "0.0581395348837209" "86"
"417" "9" "phy" "1e+05" "100" "1e-08" "53" "189" "67" "122" "90" "0.354497354497354" "0.426751592356688" "157"
"418" "9" "tsh" "1e+05" "100" "1e-08" "53" "33" "5" "28" "152" "0.151515151515152" "0.0318471337579618" "157"
"419" "10" "phy" "1e+05" "100" "1e-08" "53" "228" "102" "126" "28" "0.447368421052632" "0.784615384615385" "130"
"420" "10" "tsh" "1e+05" "100" "1e-08" "53" "29" "6" "23" "124" "0.206896551724138" "0.0461538461538462" "130"
"421" "11" "phy" "1e+05" "100" "1e-08" "53" "88" "76" "12" "13" "0.863636363636364" "0.853932584269663" "89"
"422" "11" "tsh" "1e+05" "100" "1e-08" "53" "14" "0" "14" "89" "0" "0" "89"
"423" "12" "phy" "1e+05" "100" "1e-08" "53" "102" "61" "41" "23" "0.598039215686274" "0.726190476190476" "84"
"424" "12" "tsh" "1e+05" "100" "1e-08" "53" "17" "0" "17" "84" "0" "0" "84"
"425" "13" "phy" "1e+05" "100" "1e-08" "53" "104" "64" "40" "77" "0.615384615384615" "0.453900709219858" "141"
"426" "13" "tsh" "1e+05" "100" "1e-08" "53" "18" "0" "18" "141" "0" "0" "141"
"427" "14" "phy" "1e+05" "100" "1e-08" "53" "163" "117" "46" "28" "0.717791411042945" "0.806896551724138" "145"
"428" "14" "tsh" "1e+05" "100" "1e-08" "53" "28" "14" "14" "131" "0.5" "0.096551724137931" "145"
"429" "15" "phy" "1e+05" "100" "1e-08" "53" "143" "123" "20" "24" "0.86013986013986" "0.836734693877551" "147"
"430" "15" "tsh" "1e+05" "100" "1e-08" "53" "28" "24" "4" "123" "0.857142857142857" "0.163265306122449" "147"
"431" "16" "phy" "1e+05" "100" "1e-08" "53" "59" "46" "13" "9" "0.779661016949153" "0.836363636363636" "55"
"432" "16" "tsh" "1e+05" "100" "1e-08" "53" "6" "1" "5" "54" "0.166666666666667" "0.0181818181818182" "55"
"433" "17" "phy" "1e+05" "100" "1e-08" "53" "128" "92" "36" "43" "0.71875" "0.681481481481481" "135"
"434" "17" "tsh" "1e+05" "100" "1e-08" "53" "29" "1" "28" "134" "0.0344827586206897" "0.00740740740740741" "135"
"435" "18" "phy" "1e+05" "100" "1e-08" "53" "83" "56" "27" "25" "0.674698795180723" "0.691358024691358" "81"
"436" "18" "tsh" "1e+05" "100" "1e-08" "53" "17" "6" "11" "75" "0.352941176470588" "0.0740740740740741" "81"
"437" "19" "phy" "1e+05" "100" "1e-08" "53" "126" "64" "62" "31" "0.507936507936508" "0.673684210526316" "95"
"438" "19" "tsh" "1e+05" "100" "1e-08" "53" "25" "5" "20" "90" "0.2" "0.0526315789473684" "95"
"439" "20" "phy" "1e+05" "100" "1e-08" "53" "62" "52" "10" "13" "0.838709677419355" "0.8" "65"
"440" "20" "tsh" "1e+05" "100" "1e-08" "53" "15" "6" "9" "59" "0.4" "0.0923076923076923" "65"
"441" "21" "phy" "1e+05" "100" "1e-08" "53" "89" "61" "28" "39" "0.685393258426966" "0.61" "100"
"442" "21" "tsh" "1e+05" "100" "1e-08" "53" "17" "8" "9" "92" "0.470588235294118" "0.08" "100"
"443" "22" "phy" "1e+05" "100" "1e-08" "53" "93" "71" "22" "47" "0.763440860215054" "0.601694915254237" "118"
"444" "22" "tsh" "1e+05" "100" "1e-08" "53" "12" "5" "7" "113" "0.416666666666667" "0.0423728813559322" "118"
"445" "23" "phy" "1e+05" "100" "1e-08" "53" "128" "54" "74" "53" "0.421875" "0.504672897196262" "107"
"446" "23" "tsh" "1e+05" "100" "1e-08" "53" "42" "4" "38" "103" "0.0952380952380952" "0.0373831775700935" "107"
"447" "24" "phy" "1e+05" "100" "1e-08" "53" "139" "76" "63" "30" "0.546762589928058" "0.716981132075472" "106"
"448" "24" "tsh" "1e+05" "100" "1e-08" "53" "35" "1" "34" "105" "0.0285714285714286" "0.00943396226415094" "106"
"449" "25" "phy" "1e+05" "100" "1e-08" "53" "104" "78" "26" "63" "0.75" "0.553191489361702" "141"
"450" "25" "tsh" "1e+05" "100" "1e-08" "53" "8" "0" "8" "141" "0" "0" "141"
"451" "26" "phy" "1e+05" "100" "1e-08" "53" "129" "88" "41" "84" "0.682170542635659" "0.511627906976744" "172"
"452" "26" "tsh" "1e+05" "100" "1e-08" "53" "28" "19" "9" "153" "0.678571428571429" "0.11046511627907" "172"
"453" "27" "phy" "1e+05" "100" "1e-08" "53" "86" "60" "26" "46" "0.697674418604651" "0.566037735849057" "106"
"454" "27" "tsh" "1e+05" "100" "1e-08" "53" "10" "3" "7" "103" "0.3" "0.0283018867924528" "106"
"455" "28" "phy" "1e+05" "100" "1e-08" "53" "152" "116" "36" "14" "0.763157894736842" "0.892307692307692" "130"
"456" "28" "tsh" "1e+05" "100" "1e-08" "53" "33" "1" "32" "129" "0.0303030303030303" "0.00769230769230769" "130"
"457" "29" "phy" "1e+05" "100" "1e-08" "53" "161" "115" "46" "40" "0.714285714285714" "0.741935483870968" "155"
"458" "29" "tsh" "1e+05" "100" "1e-08" "53" "28" "0" "28" "155" "0" "0" "155"
"459" "30" "phy" "1e+05" "100" "1e-08" "53" "175" "64" "111" "85" "0.365714285714286" "0.429530201342282" "149"
"460" "30" "tsh" "1e+05" "100" "1e-08" "53" "24" "5" "19" "144" "0.208333333333333" "0.0335570469798658" "149"
"461" "31" "phy" "1e+05" "100" "1e-08" "53" "64" "43" "21" "62" "0.671875" "0.40952380952381" "105"
"462" "31" "tsh" "1e+05" "100" "1e-08" "53" "29" "6" "23" "99" "0.206896551724138" "0.0571428571428571" "105"
"463" "32" "phy" "1e+05" "100" "1e-08" "53" "101" "75" "26" "78" "0.742574257425743" "0.490196078431373" "153"
