"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13"
"238" "19" "tsh" "5e+05" "100" "1e-08" "10" "29" "1" "28" "60" "0.0344827586206897" "0.0163934426229508" "61"
"239" "20" "phy" "5e+05" "100" "1e-08" "10" "16" "16" "0" "62" "1" "0.205128205128205" "78"
"240" "20" "tsh" "5e+05" "100" "1e-08" "10" "31" "1" "30" "77" "0.032258064516129" "0.0128205128205128" "78"
"241" "21" "phy" "5e+05" "100" "1e-08" "10" "5" "4" "1" "93" "0.8" "0.0412371134020619" "97"
"242" "21" "tsh" "5e+05" "100" "1e-08" "10" "47" "1" "46" "96" "0.0212765957446809" "0.0103092783505155" "97"
"243" "22" "phy" "5e+05" "100" "1e-08" "10" "26" "24" "2" "47" "0.923076923076923" "0.338028169014085" "71"
"244" "22" "tsh" "5e+05" "100" "1e-08" "10" "21" "4" "17" "67" "0.19047619047619" "0.0563380281690141" "71"
"245" "23" "phy" "5e+05" "100" "1e-08" "10" "25" "22" "3" "44" "0.88" "0.333333333333333" "66"
"246" "23" "tsh" "5e+05" "100" "1e-08" "10" "34" "1" "33" "65" "0.0294117647058824" "0.0151515151515152" "66"
"247" "24" "phy" "5e+05" "100" "1e-08" "10" "15" "13" "2" "71" "0.866666666666667" "0.154761904761905" "84"
"248" "24" "tsh" "5e+05" "100" "1e-08" "10" "40" "15" "25" "69" "0.375" "0.178571428571429" "84"
"249" "25" "phy" "5e+05" "100" "1e-08" "10" "11" "9" "2" "59" "0.818181818181818" "0.132352941176471" "68"
"250" "25" "tsh" "5e+05" "100" "1e-08" "10" "28" "4" "24" "64" "0.142857142857143" "0.0588235294117647" "68"
"251" "26" "phy" "5e+05" "100" "1e-08" "10" "31" "27" "4" "31" "0.870967741935484" "0.46551724137931" "58"
"252" "26" "tsh" "5e+05" "100" "1e-08" "10" "41" "12" "29" "46" "0.292682926829268" "0.206896551724138" "58"
"253" "27" "phy" "5e+05" "100" "1e-08" "10" "15" "11" "4" "36" "0.733333333333333" "0.234042553191489" "47"
"254" "27" "tsh" "5e+05" "100" "1e-08" "10" "33" "6" "27" "41" "0.181818181818182" "0.127659574468085" "47"
"255" "28" "phy" "5e+05" "100" "1e-08" "10" "10" "10" "0" "42" "1" "0.192307692307692" "52"
"256" "28" "tsh" "5e+05" "100" "1e-08" "10" "13" "0" "13" "52" "0" "0" "52"
"257" "29" "phy" "5e+05" "100" "1e-08" "10" "26" "26" "0" "51" "1" "0.337662337662338" "77"
"258" "29" "tsh" "5e+05" "100" "1e-08" "10" "24" "3" "21" "74" "0.125" "0.038961038961039" "77"
"259" "30" "phy" "5e+05" "100" "1e-08" "10" "69" "40" "29" "53" "0.579710144927536" "0.43010752688172" "93"
"260" "30" "tsh" "5e+05" "100" "1e-08" "10" "18" "12" "6" "81" "0.666666666666667" "0.129032258064516" "93"
"261" "31" "phy" "5e+05" "100" "1e-08" "10" "48" "25" "23" "47" "0.520833333333333" "0.347222222222222" "72"
"262" "31" "tsh" "5e+05" "100" "1e-08" "10" "36" "10" "26" "62" "0.277777777777778" "0.138888888888889" "72"
"263" "32" "phy" "5e+05" "100" "1e-08" "10" "73" "33" "40" "29" "0.452054794520548" "0.532258064516129" "62"
"264" "32" "tsh" "5e+05" "100" "1e-08" "10" "13" "4" "9" "58" "0.307692307692308" "0.0645161290322581" "62"
"265" "33" "phy" "5e+05" "100" "1e-08" "10" "4" "4" "0" "62" "1" "0.0606060606060606" "66"
"266" "33" "tsh" "5e+05" "100" "1e-08" "10" "15" "3" "12" "63" "0.2" "0.0454545454545455" "66"
"267" "34" "phy" "5e+05" "100" "1e-08" "10" "19" "18" "1" "37" "0.947368421052632" "0.327272727272727" "55"
"268" "34" "tsh" "5e+05" "100" "1e-08" "10" "17" "1" "16" "54" "0.0588235294117647" "0.0181818181818182" "55"
"269" "35" "phy" "5e+05" "100" "1e-08" "10" "25" "16" "9" "69" "0.64" "0.188235294117647" "85"
"270" "35" "tsh" "5e+05" "100" "1e-08" "10" "25" "8" "17" "77" "0.32" "0.0941176470588235" "85"
"271" "36" "phy" "5e+05" "100" "1e-08" "10" "12" "11" "1" "57" "0.916666666666667" "0.161764705882353" "68"
"272" "36" "tsh" "5e+05" "100" "1e-08" "10" "24" "5" "19" "63" "0.208333333333333" "0.0735294117647059" "68"
"273" "37" "phy" "5e+05" "100" "1e-08" "10" "30" "22" "8" "78" "0.733333333333333" "0.22" "100"
"274" "37" "tsh" "5e+05" "100" "1e-08" "10" "32" "12" "20" "88" "0.375" "0.12" "100"
"275" "38" "phy" "5e+05" "100" "1e-08" "10" "37" "25" "12" "44" "0.675675675675676" "0.36231884057971" "69"
"276" "38" "tsh" "5e+05" "100" "1e-08" "10" "34" "8" "26" "61" "0.235294117647059" "0.115942028985507" "69"
"277" "39" "phy" "5e+05" "100" "1e-08" "10" "23" "23" "0" "47" "1" "0.328571428571429" "70"
"278" "39" "tsh" "5e+05" "100" "1e-08" "10" "8" "3" "5" "67" "0.375" "0.0428571428571429" "70"
"279" "40" "phy" "5e+05" "100" "1e-08" "10" "47" "34" "13" "46" "0.723404255319149" "0.425" "80"
"280" "40" "tsh" "5e+05" "100" "1e-08" "10" "48" "20" "28" "60" "0.416666666666667" "0.25" "80"
"281" "41" "phy" "5e+05" "100" "1e-08" "10" "13" "11" "2" "56" "0.846153846153846" "0.164179104477612" "67"
"282" "41" "tsh" "5e+05" "100" "1e-08" "10" "45" "13" "32" "54" "0.288888888888889" "0.194029850746269" "67"
"283" "42" "phy" "5e+05" "100" "1e-08" "10" "27" "17" "10" "52" "0.62962962962963" "0.246376811594203" "69"
"284" "42" "tsh" "5e+05" "100" "1e-08" "10" "33" "5" "28" "64" "0.151515151515152" "0.072463768115942" "69"
"285" "43" "phy" "5e+05" "100" "1e-08" "10" "6" "6" "0" "85" "1" "0.0659340659340659" "91"
"286" "43" "tsh" "5e+05" "100" "1e-08" "10" "38" "8" "30" "83" "0.210526315789474" "0.0879120879120879" "91"
"287" "44" "phy" "5e+05" "100" "1e-08" "10" "9" "8" "1" "52" "0.888888888888889" "0.133333333333333" "60"
"288" "44" "tsh" "5e+05" "100" "1e-08" "10" "21" "0" "21" "60" "0" "0" "60"
"289" "45" "phy" "5e+05" "100" "1e-08" "10" "37" "32" "5" "41" "0.864864864864865" "0.438356164383562" "73"
"290" "45" "tsh" "5e+05" "100" "1e-08" "10" "31" "8" "23" "65" "0.258064516129032" "0.10958904109589" "73"
"291" "46" "phy" "5e+05" "100" "1e-08" "10" "43" "36" "7" "51" "0.837209302325581" "0.413793103448276" "87"
"292" "46" "tsh" "5e+05" "100" "1e-08" "10" "49" "15" "34" "72" "0.306122448979592" "0.172413793103448" "87"
"293" "47" "phy" "5e+05" "100" "1e-08" "10" "34" "29" "5" "50" "0.852941176470588" "0.367088607594937" "79"
"294" "47" "tsh" "5e+05" "100" "1e-08" "10" "27" "6" "21" "73" "0.222222222222222" "0.0759493670886076" "79"
"295" "48" "phy" "5e+05" "100" "1e-08" "10" "1" "1" "0" "96" "1" "0.0103092783505155" "97"
"296" "48" "tsh" "5e+05" "100" "1e-08" "10" "30" "2" "28" "95" "0.0666666666666667" "0.0206185567010309" "97"
"297" "49" "phy" "5e+05" "100" "1e-08" "10" "24" "15" "9" "69" "0.625" "0.178571428571429" "84"
"298" "49" "tsh" "5e+05" "100" "1e-08" "10" "19" "0" "19" "84" "0" "0" "84"
"299" "50" "phy" "5e+05" "100" "1e-08" "10" "22" "21" "1" "50" "0.954545454545455" "0.295774647887324" "71"
"300" "50" "tsh" "5e+05" "100" "1e-08" "10" "30" "11" "19" "60" "0.366666666666667" "0.154929577464789" "71"
"301" "51" "phy" "5e+05" "100" "1e-08" "10" "38" "26" "12" "33" "0.684210526315789" "0.440677966101695" "59"
"302" "51" "tsh" "5e+05" "100" "1e-08" "10" "35" "0" "35" "59" "0" "0" "59"
"303" "52" "phy" "5e+05" "100" "1e-08" "10" "3" "3" "0" "87" "1" "0.0333333333333333" "90"
"304" "52" "tsh" "5e+05" "100" "1e-08" "10" "26" "5" "21" "85" "0.192307692307692" "0.0555555555555556" "90"
"305" "53" "phy" "5e+05" "100" "1e-08" "10" "30" "29" "1" "40" "0.966666666666667" "0.420289855072464" "69"
"306" "53" "tsh" "5e+05" "100" "1e-08" "10" "27" "8" "19" "61" "0.296296296296296" "0.115942028985507" "69"
"307" "54" "phy" "5e+05" "100" "1e-08" "10" "43" "32" "11" "47" "0.744186046511628" "0.40506329113924" "79"
"308" "54" "tsh" "5e+05" "100" "1e-08" "10" "45" "15" "30" "64" "0.333333333333333" "0.189873417721519" "79"
"309" "55" "phy" "5e+05" "100" "1e-08" "10" "7" "7" "0" "67" "1" "0.0945945945945946" "74"
"310" "55" "tsh" "5e+05" "100" "1e-08" "10" "15" "2" "13" "72" "0.133333333333333" "0.027027027027027" "74"
"311" "56" "phy" "5e+05" "100" "1e-08" "10" "34" "32" "2" "51" "0.941176470588235" "0.385542168674699" "83"
"312" "56" "tsh" "5e+05" "100" "1e-08" "10" "41" "13" "28" "70" "0.317073170731707" "0.156626506024096" "83"
"313" "57" "phy" "5e+05" "100" "1e-08" "10" "17" "15" "2" "74" "0.882352941176471" "0.168539325842697" "89"
"314" "57" "tsh" "5e+05" "100" "1e-08" "10" "26" "10" "16" "79" "0.384615384615385" "0.112359550561798" "89"
"315" "58" "phy" "5e+05" "100" "1e-08" "10" "33" "24" "9" "54" "0.727272727272727" "0.307692307692308" "78"
"316" "58" "tsh" "5e+05" "100" "1e-08" "10" "6" "1" "5" "77" "0.166666666666667" "0.0128205128205128" "78"
"317" "59" "phy" "5e+05" "100" "1e-08" "10" "10" "10" "0" "61" "1" "0.140845070422535" "71"
"318" "59" "tsh" "5e+05" "100" "1e-08" "10" "21" "3" "18" "68" "0.142857142857143" "0.0422535211267606" "71"
"319" "60" "phy" "5e+05" "100" "1e-08" "10" "3" "2" "1" "114" "0.666666666666667" "0.0172413793103448" "116"
"320" "60" "tsh" "5e+05" "100" "1e-08" "10" "34" "9" "25" "107" "0.264705882352941" "0.0775862068965517" "116"
"321" "61" "phy" "5e+05" "100" "1e-08" "10" "45" "39" "6" "27" "0.866666666666667" "0.590909090909091" "66"
"322" "61" "tsh" "5e+05" "100" "1e-08" "10" "27" "8" "19" "58" "0.296296296296296" "0.121212121212121" "66"
"323" "62" "phy" "5e+05" "100" "1e-08" "10" "21" "14" "7" "30" "0.666666666666667" "0.318181818181818" "44"
"324" "62" "tsh" "5e+05" "100" "1e-08" "10" "45" "5" "40" "39" "0.111111111111111" "0.113636363636364" "44"
"325" "63" "phy" "5e+05" "100" "1e-08" "10" "24" "16" "8" "62" "0.666666666666667" "0.205128205128205" "78"
"326" "63" "tsh" "5e+05" "100" "1e-08" "10" "80" "18" "62" "60" "0.225" "0.230769230769231" "78"
"327" "64" "phy" "5e+05" "100" "1e-08" "10" "40" "27" "13" "35" "0.675" "0.435483870967742" "62"
"328" "64" "tsh" "5e+05" "100" "1e-08" "10" "19" "0" "19" "62" "0" "0" "62"
"329" "65" "phy" "5e+05" "100" "1e-08" "10" "24" "23" "1" "50" "0.958333333333333" "0.315068493150685" "73"
"330" "65" "tsh" "5e+05" "100" "1e-08" "10" "32" "9" "23" "64" "0.28125" "0.123287671232877" "73"
"331" "66" "phy" "5e+05" "100" "1e-08" "10" "4" "4" "0" "73" "1" "0.051948051948052" "77"
"332" "66" "tsh" "5e+05" "100" "1e-08" "10" "24" "3" "21" "74" "0.125" "0.038961038961039" "77"
"333" "67" "phy" "5e+05" "100" "1e-08" "10" "19" "19" "0" "52" "1" "0.267605633802817" "71"
"334" "67" "tsh" "5e+05" "100" "1e-08" "10" "14" "0" "14" "71" "0" "0" "71"
"335" "68" "phy" "5e+05" "100" "1e-08" "10" "24" "21" "3" "47" "0.875" "0.308823529411765" "68"
"336" "68" "tsh" "5e+05" "100" "1e-08" "10" "40" "8" "32" "60" "0.2" "0.117647058823529" "68"
"337" "69" "phy" "5e+05" "100" "1e-08" "10" "14" "2" "12" "100" "0.142857142857143" "0.0196078431372549" "102"
"338" "69" "tsh" "5e+05" "100" "1e-08" "10" "37" "6" "31" "96" "0.162162162162162" "0.0588235294117647" "102"
"339" "70" "phy" "5e+05" "100" "1e-08" "10" "32" "29" "3" "52" "0.90625" "0.358024691358025" "81"
"340" "70" "tsh" "5e+05" "100" "1e-08" "10" "61" "26" "35" "55" "0.426229508196721" "0.320987654320988" "81"
"341" "71" "phy" "5e+05" "100" "1e-08" "10" "6" "6" "0" "75" "1" "0.0740740740740741" "81"
"342" "71" "tsh" "5e+05" "100" "1e-08" "10" "18" "7" "11" "74" "0.388888888888889" "0.0864197530864197" "81"
"343" "72" "phy" "5e+05" "100" "1e-08" "10" "19" "17" "2" "48" "0.894736842105263" "0.261538461538462" "65"
"344" "72" "tsh" "5e+05" "100" "1e-08" "10" "17" "9" "8" "56" "0.529411764705882" "0.138461538461538" "65"
"345" "73" "phy" "5e+05" "100" "1e-08" "10" "29" "21" "8" "49" "0.724137931034483" "0.3" "70"
"346" "73" "tsh" "5e+05" "100" "1e-08" "10" "31" "7" "24" "63" "0.225806451612903" "0.1" "70"
"347" "74" "phy" "5e+05" "100" "1e-08" "10" "18" "17" "1" "44" "0.944444444444444" "0.278688524590164" "61"
"348" "74" "tsh" "5e+05" "100" "1e-08" "10" "33" "0" "33" "61" "0" "0" "61"
"349" "75" "phy" "5e+05" "100" "1e-08" "10" "34" "32" "2" "76" "0.941176470588235" "0.296296296296296" "108"
"350" "75" "tsh" "5e+05" "100" "1e-08" "10" "36" "19" "17" "89" "0.527777777777778" "0.175925925925926" "108"
"351" "76" "phy" "5e+05" "100" "1e-08" "10" "5" "4" "1" "89" "0.8" "0.043010752688172" "93"
"352" "76" "tsh" "5e+05" "100" "1e-08" "10" "26" "10" "16" "83" "0.384615384615385" "0.10752688172043" "93"
"353" "77" "phy" "5e+05" "100" "1e-08" "10" "14" "13" "1" "49" "0.928571428571429" "0.209677419354839" "62"
"354" "77" "tsh" "5e+05" "100" "1e-08" "10" "19" "8" "11" "54" "0.421052631578947" "0.129032258064516" "62"
"355" "78" "phy" "5e+05" "100" "1e-08" "10" "13" "12" "1" "72" "0.923076923076923" "0.142857142857143" "84"
"356" "78" "tsh" "5e+05" "100" "1e-08" "10" "23" "5" "18" "79" "0.217391304347826" "0.0595238095238095" "84"
"357" "79" "phy" "5e+05" "100" "1e-08" "10" "12" "12" "0" "66" "1" "0.153846153846154" "78"
"358" "79" "tsh" "5e+05" "100" "1e-08" "10" "17" "2" "15" "76" "0.117647058823529" "0.0256410256410256" "78"
"359" "80" "phy" "5e+05" "100" "1e-08" "10" "23" "22" "1" "37" "0.956521739130435" "0.372881355932203" "59"
"360" "80" "tsh" "5e+05" "100" "1e-08" "10" "17" "0" "17" "59" "0" "0" "59"
"361" "81" "phy" "5e+05" "100" "1e-08" "10" "45" "40" "5" "18" "0.888888888888889" "0.689655172413793" "58"
"362" "81" "tsh" "5e+05" "100" "1e-08" "10" "37" "16" "21" "42" "0.432432432432432" "0.275862068965517" "58"
"363" "82" "phy" "5e+05" "100" "1e-08" "10" "41" "36" "5" "34" "0.878048780487805" "0.514285714285714" "70"
"364" "82" "tsh" "5e+05" "100" "1e-08" "10" "34" "11" "23" "59" "0.323529411764706" "0.157142857142857" "70"
"365" "83" "phy" "5e+05" "100" "1e-08" "10" "9" "8" "1" "74" "0.888888888888889" "0.0975609756097561" "82"
"366" "83" "tsh" "5e+05" "100" "1e-08" "10" "38" "6" "32" "76" "0.157894736842105" "0.0731707317073171" "82"
"367" "84" "phy" "5e+05" "100" "1e-08" "10" "51" "38" "13" "25" "0.745098039215686" "0.603174603174603" "63"
"368" "84" "tsh" "5e+05" "100" "1e-08" "10" "35" "24" "11" "39" "0.685714285714286" "0.380952380952381" "63"
"369" "85" "phy" "5e+05" "100" "1e-08" "10" "10" "10" "0" "37" "1" "0.212765957446809" "47"
"370" "85" "tsh" "5e+05" "100" "1e-08" "10" "25" "0" "25" "47" "0" "0" "47"
"371" "86" "phy" "5e+05" "100" "1e-08" "10" "23" "22" "1" "75" "0.956521739130435" "0.22680412371134" "97"
"372" "86" "tsh" "5e+05" "100" "1e-08" "10" "47" "16" "31" "81" "0.340425531914894" "0.164948453608247" "97"
"373" "87" "phy" "5e+05" "100" "1e-08" "10" "29" "26" "3" "71" "0.896551724137931" "0.268041237113402" "97"
"374" "87" "tsh" "5e+05" "100" "1e-08" "10" "45" "18" "27" "79" "0.4" "0.185567010309278" "97"
"375" "88" "phy" "5e+05" "100" "1e-08" "10" "32" "24" "8" "75" "0.75" "0.242424242424242" "99"
"376" "88" "tsh" "5e+05" "100" "1e-08" "10" "22" "13" "9" "86" "0.590909090909091" "0.131313131313131" "99"
"377" "89" "phy" "5e+05" "100" "1e-08" "10" "41" "36" "5" "71" "0.878048780487805" "0.336448598130841" "107"
"378" "89" "tsh" "5e+05" "100" "1e-08" "10" "30" "12" "18" "95" "0.4" "0.11214953271028" "107"
"379" "90" "phy" "5e+05" "100" "1e-08" "10" "35" "32" "3" "71" "0.914285714285714" "0.310679611650485" "103"
"380" "90" "tsh" "5e+05" "100" "1e-08" "10" "44" "15" "29" "88" "0.340909090909091" "0.145631067961165" "103"
"381" "91" "phy" "5e+05" "100" "1e-08" "10" "23" "21" "2" "73" "0.91304347826087" "0.223404255319149" "94"
"382" "91" "tsh" "5e+05" "100" "1e-08" "10" "36" "12" "24" "82" "0.333333333333333" "0.127659574468085" "94"
"383" "92" "phy" "5e+05" "100" "1e-08" "10" "22" "21" "1" "52" "0.954545454545455" "0.287671232876712" "73"
"384" "92" "tsh" "5e+05" "100" "1e-08" "10" "20" "6" "14" "67" "0.3" "0.0821917808219178" "73"
"385" "93" "phy" "5e+05" "100" "1e-08" "10" "21" "18" "3" "64" "0.857142857142857" "0.219512195121951" "82"
"386" "93" "tsh" "5e+05" "100" "1e-08" "10" "25" "5" "20" "77" "0.2" "0.0609756097560976" "82"
"387" "94" "phy" "5e+05" "100" "1e-08" "10" "24" "21" "3" "47" "0.875" "0.308823529411765" "68"
"388" "94" "tsh" "5e+05" "100" "1e-08" "10" "28" "1" "27" "67" "0.0357142857142857" "0.0147058823529412" "68"
"389" "95" "phy" "5e+05" "100" "1e-08" "10" "26" "17" "9" "97" "0.653846153846154" "0.149122807017544" "114"
"390" "95" "tsh" "5e+05" "100" "1e-08" "10" "52" "12" "40" "102" "0.230769230769231" "0.105263157894737" "114"
"391" "96" "phy" "5e+05" "100" "1e-08" "10" "24" "21" "3" "26" "0.875" "0.446808510638298" "47"
"392" "96" "tsh" "5e+05" "100" "1e-08" "10" "13" "8" "5" "39" "0.615384615384615" "0.170212765957447" "47"
"393" "97" "phy" "5e+05" "100" "1e-08" "10" "14" "14" "0" "89" "1" "0.135922330097087" "103"
"394" "97" "tsh" "5e+05" "100" "1e-08" "10" "41" "7" "34" "96" "0.170731707317073" "0.0679611650485437" "103"
"395" "98" "phy" "5e+05" "100" "1e-08" "10" "45" "40" "5" "57" "0.888888888888889" "0.412371134020619" "97"
"396" "98" "tsh" "5e+05" "100" "1e-08" "10" "50" "25" "25" "72" "0.5" "0.257731958762887" "97"
"397" "99" "phy" "5e+05" "100" "1e-08" "10" "31" "17" "14" "72" "0.548387096774194" "0.191011235955056" "89"
"398" "99" "tsh" "5e+05" "100" "1e-08" "10" "25" "10" "15" "79" "0.4" "0.112359550561798" "89"
"399" "100" "phy" "5e+05" "100" "1e-08" "10" "16" "11" "5" "59" "0.6875" "0.157142857142857" "70"
"400" "100" "tsh" "5e+05" "100" "1e-08" "10" "35" "2" "33" "68" "0.0571428571428571" "0.0285714285714286" "70"
"401" "1" "phy" "5e+05" "100" "1e-08" "53" "80" "48" "32" "70" "0.6" "0.406779661016949" "118"
"402" "1" "tsh" "5e+05" "100" "1e-08" "53" "27" "4" "23" "114" "0.148148148148148" "0.0338983050847458" "118"
"403" "2" "phy" "5e+05" "100" "1e-08" "53" "25" "12" "13" "141" "0.48" "0.0784313725490196" "153"
"404" "2" "tsh" "5e+05" "100" "1e-08" "53" "43" "3" "40" "150" "0.0697674418604651" "0.0196078431372549" "153"
"405" "3" "phy" "5e+05" "100" "1e-08" "53" "27" "19" "8" "86" "0.703703703703704" "0.180952380952381" "105"
"406" "3" "tsh" "5e+05" "100" "1e-08" "53" "25" "0" "25" "105" "0" "0" "105"
"407" "4" "phy" "5e+05" "100" "1e-08" "53" "16" "15" "1" "81" "0.9375" "0.15625" "96"
"408" "4" "tsh" "5e+05" "100" "1e-08" "53" "50" "9" "41" "87" "0.18" "0.09375" "96"
"409" "5" "phy" "5e+05" "100" "1e-08" "53" "97" "49" "48" "101" "0.505154639175258" "0.326666666666667" "150"
"410" "5" "tsh" "5e+05" "100" "1e-08" "53" "23" "19" "4" "131" "0.826086956521739" "0.126666666666667" "150"
"411" "6" "phy" "5e+05" "100" "1e-08" "53" "8" "7" "1" "99" "0.875" "0.0660377358490566" "106"
"412" "6" "tsh" "5e+05" "100" "1e-08" "53" "40" "3" "37" "103" "0.075" "0.0283018867924528" "106"
"413" "7" "phy" "5e+05" "100" "1e-08" "53" "57" "50" "7" "132" "0.87719298245614" "0.274725274725275" "182"
"414" "7" "tsh" "5e+05" "100" "1e-08" "53" "50" "18" "32" "164" "0.36" "0.0989010989010989" "182"
"415" "8" "phy" "5e+05" "100" "1e-08" "53" "5" "1" "4" "91" "0.2" "0.0108695652173913" "92"
"416" "8" "tsh" "5e+05" "100" "1e-08" "53" "37" "8" "29" "84" "0.216216216216216" "0.0869565217391304" "92"
"417" "9" "phy" "5e+05" "100" "1e-08" "53" "40" "22" "18" "68" "0.55" "0.244444444444444" "90"
"418" "9" "tsh" "5e+05" "100" "1e-08" "53" "32" "4" "28" "86" "0.125" "0.0444444444444444" "90"
"419" "10" "phy" "5e+05" "100" "1e-08" "53" "1" "1" "0" "148" "1" "0.00671140939597315" "149"
"420" "10" "tsh" "5e+05" "100" "1e-08" "53" "40" "2" "38" "147" "0.05" "0.0134228187919463" "149"
"421" "11" "phy" "5e+05" "100" "1e-08" "53" "16" "16" "0" "77" "1" "0.172043010752688" "93"
"422" "11" "tsh" "5e+05" "100" "1e-08" "53" "27" "1" "26" "92" "0.037037037037037" "0.010752688172043" "93"
"423" "12" "phy" "5e+05" "100" "1e-08" "53" "28" "25" "3" "89" "0.892857142857143" "0.219298245614035" "114"
"424" "12" "tsh" "5e+05" "100" "1e-08" "53" "16" "5" "11" "109" "0.3125" "0.043859649122807" "114"
"425" "13" "phy" "5e+05" "100" "1e-08" "53" "13" "12" "1" "111" "0.923076923076923" "0.0975609756097561" "123"
"426" "13" "tsh" "5e+05" "100" "1e-08" "53" "36" "1" "35" "122" "0.0277777777777778" "0.00813008130081301" "123"
"427" "14" "phy" "5e+05" "100" "1e-08" "53" "9" "7" "2" "130" "0.777777777777778" "0.0510948905109489" "137"
"428" "14" "tsh" "5e+05" "100" "1e-08" "53" "43" "1" "42" "136" "0.0232558139534884" "0.0072992700729927" "137"
"429" "15" "phy" "5e+05" "100" "1e-08" "53" "6" "5" "1" "117" "0.833333333333333" "0.040983606557377" "122"
"430" "15" "tsh" "5e+05" "100" "1e-08" "53" "55" "0" "55" "122" "0" "0" "122"
"431" "16" "phy" "5e+05" "100" "1e-08" "53" "67" "42" "25" "100" "0.626865671641791" "0.295774647887324" "142"
"432" "16" "tsh" "5e+05" "100" "1e-08" "53" "20" "4" "16" "138" "0.2" "0.028169014084507" "142"
"433" "17" "phy" "5e+05" "100" "1e-08" "53" "4" "1" "3" "177" "0.25" "0.00561797752808989" "178"
"434" "17" "tsh" "5e+05" "100" "1e-08" "53" "44" "6" "38" "172" "0.136363636363636" "0.0337078651685393" "178"
"435" "18" "phy" "5e+05" "100" "1e-08" "53" "40" "26" "14" "89" "0.65" "0.226086956521739" "115"
"436" "18" "tsh" "5e+05" "100" "1e-08" "53" "53" "2" "51" "113" "0.0377358490566038" "0.0173913043478261" "115"
"437" "19" "phy" "5e+05" "100" "1e-08" "53" "13" "10" "3" "109" "0.769230769230769" "0.0840336134453782" "119"
"438" "19" "tsh" "5e+05" "100" "1e-08" "53" "50" "13" "37" "106" "0.26" "0.109243697478992" "119"
"439" "20" "phy" "5e+05" "100" "1e-08" "53" "35" "22" "13" "105" "0.628571428571429" "0.173228346456693" "127"
"440" "20" "tsh" "5e+05" "100" "1e-08" "53" "43" "0" "43" "127" "0" "0" "127"
"441" "21" "phy" "5e+05" "100" "1e-08" "53" "60" "29" "31" "164" "0.483333333333333" "0.150259067357513" "193"
"442" "21" "tsh" "5e+05" "100" "1e-08" "53" "38" "3" "35" "190" "0.0789473684210526" "0.0155440414507772" "193"
"443" "22" "phy" "5e+05" "100" "1e-08" "53" "31" "17" "14" "129" "0.548387096774194" "0.116438356164384" "146"
"444" "22" "tsh" "5e+05" "100" "1e-08" "53" "70" "15" "55" "131" "0.214285714285714" "0.102739726027397" "146"
"445" "23" "phy" "5e+05" "100" "1e-08" "53" "26" "22" "4" "105" "0.846153846153846" "0.173228346456693" "127"
"446" "23" "tsh" "5e+05" "100" "1e-08" "53" "14" "0" "14" "127" "0" "0" "127"
"447" "24" "phy" "5e+05" "100" "1e-08" "53" "8" "6" "2" "147" "0.75" "0.0392156862745098" "153"
"448" "24" "tsh" "5e+05" "100" "1e-08" "53" "40" "9" "31" "144" "0.225" "0.0588235294117647" "153"
"449" "25" "phy" "5e+05" "100" "1e-08" "53" "56" "34" "22" "80" "0.607142857142857" "0.298245614035088" "114"
"450" "25" "tsh" "5e+05" "100" "1e-08" "53" "40" "0" "40" "114" "0" "0" "114"
"451" "26" "phy" "5e+05" "100" "1e-08" "53" "17" "7" "10" "114" "0.411764705882353" "0.0578512396694215" "121"
"452" "26" "tsh" "5e+05" "100" "1e-08" "53" "5" "0" "5" "121" "0" "0" "121"
"453" "27" "phy" "5e+05" "100" "1e-08" "53" "35" "19" "16" "93" "0.542857142857143" "0.169642857142857" "112"
"454" "27" "tsh" "5e+05" "100" "1e-08" "53" "30" "12" "18" "100" "0.4" "0.107142857142857" "112"
"455" "28" "phy" "5e+05" "100" "1e-08" "53" "3" "3" "0" "91" "1" "0.0319148936170213" "94"
"456" "28" "tsh" "5e+05" "100" "1e-08" "53" "25" "1" "24" "93" "0.04" "0.0106382978723404" "94"
"457" "29" "phy" "5e+05" "100" "1e-08" "53" "39" "38" "1" "62" "0.974358974358974" "0.38" "100"
"458" "29" "tsh" "5e+05" "100" "1e-08" "53" "34" "4" "30" "96" "0.117647058823529" "0.04" "100"
"459" "30" "phy" "5e+05" "100" "1e-08" "53" "27" "25" "2" "91" "0.925925925925926" "0.21551724137931" "116"
"460" "30" "tsh" "5e+05" "100" "1e-08" "53" "43" "10" "33" "106" "0.232558139534884" "0.0862068965517241" "116"
"461" "31" "phy" "5e+05" "100" "1e-08" "53" "16" "15" "1" "97" "0.9375" "0.133928571428571" "112"
"462" "31" "tsh" "5e+05" "100" "1e-08" "53" "35" "10" "25" "102" "0.285714285714286" "0.0892857142857143" "112"
"463" "32" "phy" "5e+05" "100" "1e-08" "53" "83" "53" "30" "112" "0.63855421686747" "0.321212121212121" "165"
"464" "32" "tsh" "5e+05" "100" "1e-08" "53" "28" "13" "15" "152" "0.464285714285714" "0.0787878787878788" "165"
"465" "33" "phy" "5e+05" "100" "1e-08" "53" "7" "2" "5" "174" "0.285714285714286" "0.0113636363636364" "176"
"466" "33" "tsh" "5e+05" "100" "1e-08" "53" "27" "1" "26" "175" "0.037037037037037" "0.00568181818181818" "176"
"467" "34" "phy" "5e+05" "100" "1e-08" "53" "20" "17" "3" "119" "0.85" "0.125" "136"
